RaceID,RaceName,PartyCode,AreaNum,CandidateID,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting,CandidateAbsenteeVotes,CandidateElectionDayVotes,CandidateEarlyVotes
8662,"Magistrate Judge - Curry - Curry","REP","DIVISION 2",14576,"STEPHEN R WHITTINGTON",1,5679,1,25/25,,,,
8685,"Magistrate Judge - Colfax - Colfax","DEM","DIVISION 2",14660,"FELIX PENA",1,3275,1,0/21,,,,
8683,"Magistrate Judge - Cibola - Cibola","DEM","DIVISION 2",14650,"JOHNNY VALDEZ",1,4177,1,0/30,,,,
8636,"Magistrate Judge - Chaves - Chaves","REP","DIVISION 2",14439,"JAMES A MASON",1,9063,1,38/38,,,,
8668,"Magistrate Judge - Lea - Lea","REP","DIVISION 2",14699,"WILLIE R HENRY",1,1403,1,13/13,,,,
8649,"Magistrate Judge - McKinley - McKinley","DEM","DIVISION 2",14615,"VIRGINIA A YAZZIE",1,9855,1,0/71,,,,
8679,"Magistrate Judge - Otero - Otero","REP","DIVISION 2",14635,"MICHAEL RYAN SUGGS",1,11327,0.660851808634772,0/66,,,,
8679,"Magistrate Judge - Otero - Otero","DEM","DIVISION 2",14636,"CLAUDIA POWELL",1,5813,0.339148191365228,0/66,,,,
8681,"Magistrate Judge - Rio Arriba - Rio Arriba","DEM","DIVISION 2",14648,"ALEXANDRA C NARANJO",1,5151,1,48/48,,,,
8698,"Magistrate Judge - Lincoln - Lincoln","REP","DIVISION 2",14857,"KATIE GRAHAM LUND",1,5834,1,0/29,,,,
8658,"Magistrate Judge - Santa Fe - Santa Fe","DEM","DIVISION 2",14477,"DEV ATMA SINGH KHALSA",1,52003,1,179/179,,,,
8688,"Magistrate Judge - Sandoval - Sandoval","DEM","DIVISION 2",14789,"F KENNETH EICHWALD",1,28944,1,0/157,,,,
8656,"Magistrate Judge - San Miguel - San Miguel","DEM","MAGISTRATE DIVISION 2",14486,"PHILIP L LEGER",1,0,0,0/34,,,,
8643,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 2",14589,"RENA SCOTT",1,2766,0.470648289943849,0/17,,,,
8643,"Magistrate Judge - San Juan - San Juan","DEM","DIVISION 2",14590,"STANLEY R KING",1,3111,0.529351710056151,0/17,,,,
8644,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 3",14591,"MARK STEVEN HAWKINSON",1,6556,1,0/18,,,,
8689,"Magistrate Judge - Sandoval - Sandoval","DEM","DIVISION 3",14790,"DELILAH M MONTANO-BACA",1,28532,1,0/157,,,,
8659,"Magistrate Judge - Santa Fe - Santa Fe","DEM","DIVISION 3",14478,"JOHN A RYSANEK",1,51900,1,179/179,,,,
8670,"Magistrate Judge - Lea - Lea","REP","DIVISION 3",14701,"JIMMIE JONES",1,3568,1,13/13,,,,
8650,"Magistrate Judge - McKinley - McKinley","DEM","DIVISION 3",14616,"CYNTHIA C SANDERS",1,9502,1,0/71,,,,
8674,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 3",14684,"REBECCA C DUFFIN",1,37369,1,0/190,,,,
8696,"Magistrate Judge - Eddy - Eddy","REP","DIVISION 3",14819,"JIMMY C FOSTER JR",1,5575,1,21/21,,,,
8666,"Magistrate Judge - Valencia - Valencia","DEM","DIVISION 3",14721,"SABRINA L RAEL",1,8307,0.391064871481028,0/66,,,,
8666,"Magistrate Judge - Valencia - Valencia","REP","DIVISION 3",14720,"DESERI ANN SICHLER",1,12935,0.608935128518972,0/66,,,,
8675,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 4",14685,"BRYAN MICHAEL GELECKI",1,37345,1,0/190,,,,
8669,"Magistrate Judge - Lea - Lea","REP","DIVISION 4",14700,"KEITH CLAYTON",1,3282,1,14/14,,,,
8660,"Magistrate Judge - Santa Fe - Santa Fe","DEM","DIVISION 4",14479,"DONITA O SENA",1,52883,1,179/179,,,,
8645,"Magistrate Judge - San Juan - San Juan","DEM","DIVISION 4",14592,"TRUDY M CHASE",1,3746,1,0/22,,,,
8633,"Judge of the Metropolitan Court","DEM","DIVISION 4",14564,"JOSHUA J SANCHEZ",1,134962,1,0/687,,,,
8646,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 5",14593,"ERICH F COLE",1,4430,1,0/16,,,,
8676,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 5",14686,"KENT L WINGENROTH",1,38141,1,0/190,,,,
8677,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 6",14687,"JOEL CANO",1,38539,1,0/190,,,,
8647,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 6",14594,"STACEY D BIEL",1,4400,1,0/14,,,,
8678,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 7",14688,"G ALEXANDER ROSSARIO",1,37014,1,0/190,,,,
8699,"Magistrate Judge - De Baca - De Baca","DEM","MAGISTRATE DISTRICT 10",14854,"LUCINDA M BASSLER",1,353,0.458441558441558,4/4,,,,
8699,"Magistrate Judge - De Baca - De Baca","REP","MAGISTRATE DISTRICT 10",14853,"JOSEPHINE D CONES",1,417,0.541558441558442,4/4,,,,
8754,"Judge of the Metropolitan Court","DEM","DIVISION 16",14909,"CLAIRE ANN MCDANIEL",1,134106,1,0/687,,,,
8634,"Judge of the Metropolitan Court","DEM","DIVISION 17",14565,"NINA AVIVA SAFIER",1,133079,1,0/687,,,,
8702,"County Clerk - Eddy","REP","",14822,"CARA A COOKE",1,13551,1,54/54,,,,
8703,"County Clerk - Lincoln - Lincoln","REP","",14827,"SHANNAN L HEMPHILL",1,5947,1,0/29,,,,
8746,"County Sheriff - De Baca - De Baca","IND","",14882,"ROBERT C ROYBAL",1,612,1,4/4,,,,
8704,"County Treasurer - Lincoln - Lincoln","REP","",14801,"SHERRIE L HUDDLESTON",1,5882,1,0/29,,,,
8531,"County Commissioner by Commissioner District - Taos - Taos","DEM","DISTRICT 1",14809,"F R BOB ROMERO",1,289,1,0/47,,,,
8529,"County Commissioner by Commissioner District - Torrance - Torrance","REP","DISTRICT 1",14760,"KEVIN NEIL MCCALL",1,891,0.698823529411765,0/22,,,,
8529,"County Commissioner by Commissioner District - Torrance - Torrance","IND","DISTRICT 1",14886,"STEPHEN E GARRETT",1,384,0.301176470588235,0/22,,,,
8507,"County Commissioner by Commissioner District - Valencia - Valencia","REP","DISTRICT 1",14726,"GERARD SAIZ",1,3822,1,0/66,,,,
8519,"County Commissioner by Commissioner District - Rio Arriba - Rio Arriba","DEM","DISTRICT 1",14639,"BRANDON M BUSTOS",1,1403,1,48/48,,,,
8489,"County Commissioner by Commissioner District - San Juan - San Juan","DEM","DISTRICT 1",14598,"GLOJEAN B TODACHEENE",1,5366,1,0/103,,,,
8500,"County Commissioner by Commissioner District - San Miguel - San Miguel","DEM","COUNTY COMMISSION DIST 1",14487,"HAROLD MARK GARCIA",1,0,0,0/34,,,,
8525,"County Commissioner by Commissioner District - Sandoval - Sandoval","DEM","DISTRICT 1",14781,"KATHERINE A BRUCH",1,7793,0.62882272250464,0/157,,,,
8525,"County Commissioner by Commissioner District - Sandoval - Sandoval","REP","DISTRICT 1",14782,"JEANETTE M NOWERS CLARK",1,4600,0.37117727749536,0/157,,,,
8498,"County Commissioner by Commissioner District - Santa Fe - Santa Fe","DEM","DISTRICT 1",14472,"JUSTIN S GREENE",1,10652,1,179/179,,,,
8523,"County Commissioner by Commissioner District - Socorro - Socorro","DEM","DISTRICT 1",14771,"JOE R GONZALES",1,798,1,27/27,,,,
8502,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","DEM","DISTRICT 1",14571,"BARBARA CHRISTINE BACA",1,30163,0.625256524533074,0/687,,,,
8502,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","REP","DISTRICT 1",14570,"MICHAELA M CHAVEZ",1,18078,0.374743475466926,0/687,,,,
8487,"County Commissioner by Commissioner District - Chaves - Chaves","REP","DISTRICT 1",14443,"DARA DANA",1,2187,1,65/65,,,,
8521,"County Commissioner by Commissioner District - Cibola - Cibola","REP","DISTRICT 1",14656,"RICHARD S COOP",1,214,0.196150320806599,0/30,,,,
8521,"County Commissioner by Commissioner District - Cibola - Cibola","DEM","DISTRICT 1",14655,"CHRISTINE THERESA LOWERY",1,877,0.803849679193401,0/30,,,,
8515,"County Commissioner by Commissioner District - Colfax - Colfax","DEM","DISTRICT 1",14663,"KERRY D MEDINA",1,614,0.405816259087905,0/21,,,,
8515,"County Commissioner by Commissioner District - Colfax - Colfax","REP","DISTRICT 1",14664,"SI S TRUJILLO",1,899,0.594183740912095,0/21,,,,
8504,"County Commissioner by Commissioner District - Curry - Curry","DEM","DISTRICT 1",14579,"FIDEL M MADRID",1,788,1,43/43,,,,
8539,"County Commissioner by Commissioner District - De Baca - De Baca","REP","DISTRICT 1",14851,"BECKY S HARRIS",1,611,1,4/4,,,,
8509,"County Commissioner by Commissioner District - Dona Ana - Dona Ana","DEM","DISTRICT 1",14689,"CHRISTOPHER SCHALJO-HERNANDEZ",1,8509,1,0/190,,,,
8534,"County Commissioner by Commissioner District - Eddy - Eddy","REP","DISTRICT 1",14820,"ERNEST B CARLSON",1,2196,1,54/54,,,,
8496,"County Commissioner by Commissioner District - Grant - Grant","DEM","DISTRICT 1",14621,"CHRIS M PONCE",1,1403,1,0/39,,,,
8513,"County Commissioner by Commissioner District - Guadalupe - Guadalupe","DEM","DISTRICT 1",14710,"RICKY ALEX CHAVEZ",1,1360,1,5/5,,,,
8527,"County Commissioner by Commissioner District - Luna - Luna","DEM","DISTRICT 1",14744,"RAY J TREJO",1,751,0.514031485284052,18/18,,,,
8527,"County Commissioner by Commissioner District - Luna - Luna","REP","DISTRICT 1",14743,"BARBARA REEDY",1,710,0.485968514715948,18/18,,,,
8494,"County Commissioner by Commissioner District - McKinley - McKinley","DEM","DISTRICT 1",14901,"DANIELLE NOTAH",1,4428,1,0/71,,,,
8517,"County Commissioner by Commissioner District - Otero - Otero","REP","DISTRICT 1",14668,"GERALD R MATHERLY",1,3397,1,0/66,,,,
8518,"County Commissioner by Commissioner District - Otero - Otero","DEM","DISTRICT 2",14670,"STEPHANIE L DUBOIS",1,1898,0.367544539116964,0/66,,,,
8518,"County Commissioner by Commissioner District - Otero - Otero","REP","DISTRICT 2",14669,"AMY A BARELA",1,3266,0.632455460883036,0/66,,,,
8495,"County Commissioner by Commissioner District - McKinley - McKinley","DEM","DISTRICT 2",14609,"WALT EDDY",1,2896,1,0/71,,,,
8528,"County Commissioner by Commissioner District - Luna - Luna","REP","DISTRICT 2",14746,"COLETTE M CHANDLER",1,1231,0.552761562640323,18/18,,,,
8528,"County Commissioner by Commissioner District - Luna - Luna","LIB","DISTRICT 2",14745,"REBECCA L LESCOMBES",1,996,0.447238437359677,18/18,,,,
8528,"County Commissioner by Commissioner District - Luna - Luna","REP","DISTRICT 2",14880,"SUSAN R SCHIFFNER (write in)",1,0,0,18/18,,,,
8514,"County Commissioner by Commissioner District - Guadalupe - Guadalupe","DEM","DISTRICT 2",14711,"RANDAL W BROWN",1,1284,1,5/5,,,,
8511,"County Commissioner by Commissioner District - Lea - Lea","REP","DISTRICT 2",14705,"BRADLEY D WEBER",1,3115,1,55/55,,,,
8497,"County Commissioner by Commissioner District - Grant - Grant","REP","DISTRICT 2",14623,"ARMANDO D AGUILERA",1,819,0.445835601524224,0/39,,,,
8497,"County Commissioner by Commissioner District - Grant - Grant","DEM","DISTRICT 2",14622,"ELOY H MEDINA",1,1018,0.554164398475776,0/39,,,,
8540,"County Commissioner by Commissioner District - De Baca - De Baca","REP","DISTRICT 2",14852,"MARSHALL S STINNETT",1,532,1,4/4,,,,
8505,"County Commissioner by Commissioner District - Curry - Curry","IND","DISTRICT 2",14873,"THOMAS W MARTIN III",1,1012,0.412724306688418,43/43,,,,
8505,"County Commissioner by Commissioner District - Curry - Curry","REP","DISTRICT 2",14580,"BRADLEY DEAN BENDER",1,1440,0.587275693311582,43/43,,,,
8516,"County Commissioner by Commissioner District - Colfax - Colfax","DEM","DISTRICT 2",14666,"BOBBY LEDOUX",1,591,0.385267275097784,0/21,,,,
8516,"County Commissioner by Commissioner District - Colfax - Colfax","REP","DISTRICT 2",14665,"MARY LOU KERN",1,943,0.614732724902216,0/21,,,,
8490,"County Commissioner by Commissioner District - San Juan - San Juan","REP","DISTRICT 2",14599,"GARY M MCDANIEL",1,4559,0.654746517305759,0/103,,,,
8490,"County Commissioner by Commissioner District - San Juan - San Juan","DEM","DISTRICT 2",14600,"ZAC 'ZACHARIAH' J GEORGE",1,2404,0.345253482694241,0/103,,,,
8520,"County Commissioner by Commissioner District - Rio Arriba - Rio Arriba","DEM","DISTRICT 2",14642,"ALEX M NARANJO",1,1249,1,48/48,,,,
8520,"County Commissioner by Commissioner District - Rio Arriba - Rio Arriba","DEM","DISTRICT 2",14887,"DALE T SALAZAR (write in)",1,0,0,48/48,,,,
8530,"County Commissioner by Commissioner District - Torrance - Torrance","IND","DISTRICT 2",14861,"LEANNE M TAPIA",1,356,0.335216572504708,0/22,,,,
8530,"County Commissioner by Commissioner District - Torrance - Torrance","REP","DISTRICT 2",14761,"RYAN S SCHWEBACH",1,706,0.664783427495292,0/22,,,,
8532,"County Commissioner by Commissioner District - Taos - Taos","DEM","DISTRICT 2",14810,"MIGUEL ALFONSO ROMERO JR",1,455,1,0/47,,,,
8538,"County Commissioner by Commissioner District - Lincoln - Lincoln","REP","DISTRICT 2",14847,"SAMANTHA J MENDEZ",1,934,1,0/29,,,,
8508,"County Commissioner by Commissioner District - Valencia - Valencia","DEM","DISTRICT 3",14727,"SABRINA MARIE SWEENEY",1,1760,0.433284096504185,0/66,,,,
8508,"County Commissioner by Commissioner District - Valencia - Valencia","REP","DISTRICT 3",14728,"MORRIS R SPARKMAN",1,2302,0.566715903495815,0/66,,,,
8491,"County Commissioner by Commissioner District - Roosevelt - Roosevelt","REP","DISTRICT 3",14605,"ROY L CRISWELL",1,890,1,21/21,,,,
8501,"County Commissioner by Commissioner District - San Miguel - San Miguel","DEM","COUNTY COMMISSION DIST 3",14488,"MAX O TRUJILLO JR",1,0,0,0/34,,,,
8524,"County Commissioner by Commissioner District - Socorro - Socorro","DEM","DISTRICT 3",14772,"JOHN J AGUILAR",1,883,1,27/27,,,,
8499,"County Commissioner by Commissioner District - Santa Fe - Santa Fe","DEM","DISTRICT 3",14473,"CAMILLA M BUSTAMANTE",1,7172,1,179/179,,,,
8526,"County Commissioner by Commissioner District - Sandoval - Sandoval","REP","DISTRICT 3",14784,"MICHAEL MEEK",1,5244,0.509126213592233,0/157,,,,
8526,"County Commissioner by Commissioner District - Sandoval - Sandoval","DEM","DISTRICT 3",14783,"GREGORY DEFOREST BENNETT",1,5056,0.490873786407767,0/157,,,,
8522,"County Commissioner by Commissioner District - Cibola - Cibola","DEM","DISTRICT 3",14658,"RALPH A LUCERO",1,848,0.626755358462675,0/30,,,,
8522,"County Commissioner by Commissioner District - Cibola - Cibola","REP","DISTRICT 3",14657,"MARTIN W HICKS",1,505,0.373244641537324,0/30,,,,
8506,"County Commissioner by Commissioner District - Curry - Curry","REP","DISTRICT 3",14581,"DUSTY W LEATHERWOOD",1,1787,1,43/43,,,,
8510,"County Commissioner by Commissioner District - Dona Ana - Dona Ana","REP","DISTRICT 3",14690,"PATRICIA SUSAN KIMBLE",1,5202,0.447253030693835,0/190,,,,
8510,"County Commissioner by Commissioner District - Dona Ana - Dona Ana","DEM","DISTRICT 3",14691,"SHANNON DALE REYNOLDS",1,6429,0.552746969306165,0/190,,,,
8512,"County Commissioner by Commissioner District - Lea - Lea","REP","DISTRICT 3",14706,"GARY G EIDSON",1,2822,1,55/55,,,,
8536,"County Commissioner by Commissioner District - Lincoln - Lincoln","REP","DISTRICT 4",14830,"LORRI K MCKNIGHT",1,1375,1,0/29,,,,
8535,"County Commissioner by Commissioner District - Eddy - Eddy","REP","DISTRICT 4",14821,"JAMES WILLIAM BOWEN III",1,3370,1,54/54,,,,
8492,"County Commissioner by Commissioner District - Roosevelt - Roosevelt","REP","DISTRICT 4",14606,"TINA M DIXON",1,563,1,21/21,,,,
8493,"County Commissioner by Commissioner District - Roosevelt - Roosevelt","REP","DISTRICT 5",14607,"PAUL E GRIDER",1,897,1,21/21,,,,
8533,"County Commissioner by Commissioner District - Taos - Taos","DEM","DISTRICT 5",14815,"RONALD J MASCARENAS",1,200,1,0/47,,,,
8537,"County Commissioner by Commissioner District - Lincoln - Lincoln","REP","DISTRICT 5",14837,"MARK G FISCHER",1,851,0.798311444652908,0/29,,,,
8537,"County Commissioner by Commissioner District - Lincoln - Lincoln","IND","DISTRICT 5",14876,"JAMES J SPIRI SR",1,215,0.201688555347092,0/29,,,,
8488,"County Commissioner by Commissioner District - Chaves - Chaves","REP","DISTRICT 5",14444,"MICHAEL JACK PERRY",1,2468,1,65/65,,,,
8503,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","REP","DISTRICT 5",14572,"JUDY K YOUNG",1,23075,0.454125009840195,0/687,,,,
8503,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","DEM","DISTRICT 5",14573,"ERIC OLIVAS",1,27737,0.545874990159805,0/687,,,,
8723,"County Commissioner At Large Position 1 - Harding","DEM","",14454,"PABLO TRUJILLO",1,292,1,3/3,,,,
8724,"County Commissioner At Large Position 1 - Catron","REP","",14450,"BUSTER FLOYD GREEN",1,0,0,0/9,,,,
8724,"County Commissioner At Large Position 1 - Catron","DEM","",14451,"RAE D TOWNER",1,0,0,0/9,,,,
8725,"County Commissioner At Large Position 1 - Union","REP","",14465,"LLOYD W MILLER",1,880,0.615384615384615,6/6,,,,
8725,"County Commissioner At Large Position 1 - Union","IND","",14881,"JOE ALLEN REESER",1,550,0.384615384615385,6/6,,,,
8727,"County Commissioner At Large Position 1 - Hidalgo - Hidalgo","REP","",14803,"JOEL A EDWARDS",1,675,0.482142857142857,4/6,,,,
8727,"County Commissioner At Large Position 1 - Hidalgo - Hidalgo","DEM","",14802,"ANTHONY J MORA",1,725,0.517857142857143,4/6,,,,
8728,"County Commissioner At Large Position 1 - Mora - Mora","REP","",14799,"JOSEPH T GRIEGO",1,0,0,0/11,,,,
8728,"County Commissioner At Large Position 1 - Mora - Mora","DEM","",14800,"VERONICA SERNA",1,0,0,0/11,,,,
8726,"County Commissioner At Large Position 1 - Sierra - Sierra","REP","",14828,"JAMES E PAXON JR",1,3502,1,12/12,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","REP","",14759,"SHARON L DRY",4,3748,0.108355015900549,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","REP","",14757,"REGINALD THOMAS PAGE JR",4,2930,0.084706562590344,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","REP","",14758,"GARY LANE STRADLING",4,3548,0.102572997976294,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14755,"SUZIE HAVEMANN",4,5404,0.156230124313385,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","LIB","",14754,"JAMES CURTIS WERNICKE JR",4,3548,0.102572997976294,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14753,"MELANEE M HAND",4,5067,0.146487424111015,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14756,"THERESA A CULL",4,5274,0.152471812662619,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14752,"RANDALL T RYTI",4,5071,0.1466030644695,23/23,,,,
8733,"County Commissioner At Large Position 2 - Union","REP","",14466,"CLAYTON F KIESLING",1,1294,1,6/6,,,,
8734,"County Commissioner At Large Position 2 - Catron","REP","",14452,"AUDREY H MCQUEEN",1,0,0,0/9,,,,
8735,"County Commissioner At Large Position 2 - Harding","DEM","",14456,"MICHAEL E LEWIS",1,235,0.580246913580247,3/3,,,,
8735,"County Commissioner At Large Position 2 - Harding","REP","",14455,"JAMES EDWARD HERRON",1,170,0.419753086419753,3/3,,,,
8730,"County Commissioner At Large Position 2 - Hidalgo - Hidalgo","DEM","",14807,"CAESAR G ALVAREZ",1,355,0.264530551415797,4/6,,,,
8730,"County Commissioner At Large Position 2 - Hidalgo - Hidalgo","REP","",14806,"KELLY R PETERSON",1,703,0.523845007451565,4/6,,,,
8730,"County Commissioner At Large Position 2 - Hidalgo - Hidalgo","IND","",14874,"VANESSA S HAYNES",1,284,0.211624441132638,4/6,,,,
8731,"County Commissioner At Large Position 2 - Mora - Mora","DEM","",14829,"GEORGE A TRUJILLO",1,0,0,0/11,,,,
8731,"County Commissioner At Large Position 2 - Mora - Mora","REP","",14890,"APRIL S BENTON (write in)",1,0,0,0/11,,,,
8732,"County Commissioner At Large Position 2 - Sierra - Sierra","REP","",14832,"TRAVIS L DAY",1,3519,1,12/12,,,,
8736,"County Commissioner At Large Position 3 - Quay","DEM","",14804,"TOMMY WALLACE",1,995,0.334453781512605,12/12,,,,
8736,"County Commissioner At Large Position 3 - Quay","REP","",14805,"BRIAN DALE FORTNER",1,1980,0.665546218487395,12/12,,,,
8750,"County Commissioner At Large Position 3 - Union","DEM","",14906,"FRANKIE J ARAGON",1,475,0.321380243572395,6/6,,,,
8750,"County Commissioner At Large Position 3 - Union","REP","",14902,"WEATHERLY CARR VINCENT",1,1003,0.678619756427605,6/6,,,,
8601,"County Sheriff - Hidalgo - Hidalgo","REP","",14824,"WILLIAM EUGENE CHADBORN JR",1,629,0.447050461975835,4/6,,,,
8601,"County Sheriff - Hidalgo - Hidalgo","DEM","",14825,"RODNEY RAY PLOWMAN",1,713,0.506751954513149,4/6,,,,
8601,"County Sheriff - Hidalgo - Hidalgo","IND","",14877,"MORGAN L O'DONNELL JR",1,65,0.0461975835110163,4/6,,,,
8602,"County Sheriff - Mora - Mora","DEM","",14858,"TIMOTHY RAY MARQUEZ (write in)",1,0,0,0/11,,,,
8602,"County Sheriff - Mora - Mora","DEM","",14838,"AMERICK PADILLA",1,0,0,0/11,,,,
8602,"County Sheriff - Mora - Mora","REP","",14839,"MANUEL J MARTINEZ",1,0,0,0/11,,,,
8600,"County Sheriff - Sierra - Sierra","DEM","",14812,"MICHAEL K LANFORD",1,2007,0.416390041493776,12/12,,,,
8600,"County Sheriff - Sierra - Sierra","REP","",14811,"JOSHUA D BAKER",1,2813,0.583609958506224,12/12,,,,
8573,"County Sheriff - Harding","REP","",14459,"PEDRO LORENZO BOLIN",1,340,1,3/3,,,,
8574,"County Sheriff - Chaves","REP","",14440,"MIKE HERRINGTON",1,13450,1,65/65,,,,
8575,"County Sheriff - Catron","REP","",14448,"KEITH SHANNON HUGHES",1,0,0,0/9,,,,
8576,"County Sheriff - Roosevelt","REP","",14604,"JAVIER SANCHEZ",1,3900,1,21/21,,,,
8577,"County Sheriff - San Juan","REP","",14595,"R SHANE FERRARI",1,31391,1,0/103,,,,
8578,"County Sheriff - McKinley","REP","",14612,"ELRENO C HENIO",1,4243,0.340639049454078,0/71,,,,
8578,"County Sheriff - McKinley","DEM","",14611,"JAMES MAIORANO III",1,8213,0.659360950545922,0/71,,,,
8579,"County Sheriff - Grant","DEM","",14619,"RAUL D VILLANUEVA",1,4532,0.670711854373243,0/39,,,,
8579,"County Sheriff - Grant","DEM","",14860,"MANUEL JOSEPH MALDONADO (write in)",1,0,0,0/39,,,,
8579,"County Sheriff - Grant","IND","",14888,"JIM LEE",1,2225,0.329288145626757,0/39,,,,
8580,"County Sheriff - Union","REP","",14463,"CURTIS SKAGGS",1,1343,1,6/6,,,,
8581,"County Sheriff - Quay","REP","",14469,"DENNIS VICTOR GARCIA",1,2567,1,12/12,,,,
8582,"County Sheriff - Santa Fe","DEM","",14474,"ADAN MENDOZA",1,53239,1,179/179,,,,
8583,"County Sheriff - San Miguel","DEM","",14489,"CHRISTOPHER L LOPEZ",1,0,0,0/34,,,,
8584,"County Sheriff - Curry","REP","",14577,"MICHAEL D REEVES",1,8428,1,43/43,,,,
8585,"County Sheriff - Bernalillo","REP","",14566,"PAUL A PACHECO",1,89470,0.414387542900018,0/687,,,,
8585,"County Sheriff - Bernalillo","DEM","",14567,"JOHN D ALLEN",1,117656,0.544933282077171,0/687,,,,
8585,"County Sheriff - Bernalillo","LIB","",14568,"KAELAN ASHBY DREYER",1,8783,0.0406791750228105,0/687,,,,
8586,"County Sheriff - Dona Ana","DEM","",14694,"KIM KRISTINE STEWART",1,30250,0.543380635890066,0/190,,,,
8586,"County Sheriff - Dona Ana","REP","",14695,"BYRON N HOLLISTER",1,25420,0.456619364109934,0/190,,,,
8587,"County Sheriff - Lea","REP","",14702,"COREY M HELTON",1,12345,1,55/55,,,,
8588,"County Sheriff - Guadalupe","IND","",14871,"JASON LEE GAGE",1,372,0.216530849825378,5/5,,,,
8588,"County Sheriff - Guadalupe","DEM","",14708,"LORENZO J MATA",1,1346,0.783469150174622,5/5,,,,
8589,"County Sheriff - Colfax","DEM","",14661,"LEONARD M BACA JR",1,3414,1,0/21,,,,
8590,"County Sheriff - Cibola","DEM","",14653,"LARRY D DIAZ",1,3122,0.557998212689902,0/30,,,,
8590,"County Sheriff - Cibola","REP","",14652,"WESLEY WAYNE MALLERY",1,2473,0.442001787310098,0/30,,,,
8591,"County Sheriff - Otero","REP","",14627,"DAVID BLACK",1,13594,1,0/66,,,,
8592,"County Sheriff - Los Alamos","DEM","",14638,"JASON WARDLOW-HERRERA",1,5903,0.636030600150846,23/23,,,,
8592,"County Sheriff - Los Alamos","LIB","",14637,"CHRIS LUCHINI",1,3378,0.363969399849154,23/23,,,,
8593,"County Sheriff - Rio Arriba","DEM","",14645,"BILLY A MERRIFIELD",1,5006,1,48/48,,,,
8594,"County Sheriff - Taos","DEM","",14794,"STEVE MIERA JR",1,1564,1,0/47,,,,
8595,"County Sheriff - Sandoval","DEM","",14787,"JESSE JAMES CASAUS",1,24185,0.564911706998038,0/157,,,,
8595,"County Sheriff - Sandoval","REP","",14786,"DARRELL K ELDER",1,18627,0.435088293001962,0/157,,,,
8596,"County Sheriff - Valencia","REP","",14722,"DENISE A VIGIL",1,13382,0.624947461822257,0/66,,,,
8596,"County Sheriff - Valencia","DEM","",14723,"RODNEY JONES",1,8031,0.375052538177742,0/66,,,,
8597,"County Sheriff - Luna","REP","",14748,"MIKE EBY",1,3090,0.534324744942072,18/18,,,,
8597,"County Sheriff - Luna","DEM","",14747,"KELLY D GANNAWAY",1,2693,0.465675255057928,18/18,,,,
8598,"County Sheriff - Socorro","DEM","",14769,"DEMECIO V SILVA",1,2273,0.378517901748543,27/27,,,,
8598,"County Sheriff - Socorro","REP","",14768,"LEE POLO ARMIJO",1,3732,0.621482098251457,27/27,,,,
8599,"County Sheriff - Torrance","REP","",14764,"DAVID E FRAZEE",1,3379,1,0/22,,,,
8541,"County Assessor - De Baca","REP","",14849,"BRANDI L FOSTER",1,632,1,4/4,,,,
8545,"County Assessor - Eddy","REP","",14823,"RHONDA E HATCH",1,13530,1,54/54,,,,
8547,"County Assessor - Valencia","REP","",14725,"CELIA DAWN DITTMAIER",1,12299,0.578830948795181,0/66,,,,
8547,"County Assessor - Valencia","DEM","",14724,"BEVERLY DOMINGUEZ ROMERO",1,8949,0.421169051204819,0/66,,,,
8548,"County Assessor - Torrance","REP","",14765,"JESUS M LUCERO",1,3369,1,0/22,,,,
8549,"County Assessor - Socorro","REP","",14770,"JULIE M GRIEGO",1,4337,1,27/27,,,,
8550,"County Assessor - Guadalupe","DEM","",14709,"ANGELA M GOMEZ",1,1366,1,5/5,,,,
8551,"County Assessor - Luna","DEM","",14749,"MICHELLE MARTINEZ-HOLGUIN",1,4130,1,18/18,,,,
