RaceID,RaceName,PartyCode,AreaNum,CandidateID,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting,CandidateAbsenteeVotes,CandidateElectionDayVotes,CandidateEarlyVotes
8673,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 2",14683,"LINDA L FLORES",1,38307,1,190/190,,,,
8662,"Magistrate Judge - Curry - Curry","REP","DIVISION 2",14576,"STEPHEN R WHITTINGTON",1,5679,1,25/25,,,,
8685,"Magistrate Judge - Colfax - Colfax","DEM","DIVISION 2",14660,"FELIX PENA",1,3275,1,21/21,,,,
8683,"Magistrate Judge - Cibola - Cibola","DEM","DIVISION 2",14650,"JOHNNY VALDEZ",1,5014,1,30/30,,,,
8636,"Magistrate Judge - Chaves - Chaves","REP","DIVISION 2",14439,"JAMES A MASON",1,9063,1,38/38,,,,
8668,"Magistrate Judge - Lea - Lea","REP","DIVISION 2",14699,"WILLIE R HENRY",1,1403,1,13/13,,,,
8649,"Magistrate Judge - McKinley - McKinley","DEM","DIVISION 2",14615,"VIRGINIA A YAZZIE",1,14424,1,71/71,,,,
8679,"Magistrate Judge - Otero - Otero","REP","DIVISION 2",14635,"MICHAEL RYAN SUGGS",1,11327,0.660851808634772,66/66,,,,
8679,"Magistrate Judge - Otero - Otero","DEM","DIVISION 2",14636,"CLAUDIA POWELL",1,5813,0.339148191365228,66/66,,,,
8681,"Magistrate Judge - Rio Arriba - Rio Arriba","DEM","DIVISION 2",14648,"ALEXANDRA C NARANJO",1,9681,1,48/48,,,,
8698,"Magistrate Judge - Lincoln - Lincoln","REP","DIVISION 2",14857,"KATIE GRAHAM LUND",1,6477,1,29/29,,,,
8658,"Magistrate Judge - Santa Fe - Santa Fe","DEM","DIVISION 2",14477,"DEV ATMA SINGH KHALSA",1,52456,1,179/179,,,,
8688,"Magistrate Judge - Sandoval - Sandoval","DEM","DIVISION 2",14789,"F KENNETH EICHWALD",1,38815,1,157/157,,,,
8656,"Magistrate Judge - San Miguel - San Miguel","DEM","MAGISTRATE DIVISION 2",14486,"PHILIP L LEGER",1,7267,1,34/34,,,,
8643,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 2",14589,"RENA SCOTT",1,2773,0.47,17/17,,,,
8643,"Magistrate Judge - San Juan - San Juan","DEM","DIVISION 2",14590,"STANLEY R KING",1,3127,0.53,17/17,,,,
8644,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 3",14591,"MARK STEVEN HAWKINSON",1,6558,1,18/18,,,,
8689,"Magistrate Judge - Sandoval - Sandoval","DEM","DIVISION 3",14790,"DELILAH M MONTANO-BACA",1,38156,1,157/157,,,,
8659,"Magistrate Judge - Santa Fe - Santa Fe","DEM","DIVISION 3",14478,"JOHN A RYSANEK",1,52341,1,179/179,,,,
8670,"Magistrate Judge - Lea - Lea","REP","DIVISION 3",14701,"JIMMIE JONES",1,3568,1,13/13,,,,
8650,"Magistrate Judge - McKinley - McKinley","DEM","DIVISION 3",14616,"CYNTHIA C SANDERS",1,14021,1,71/71,,,,
8674,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 3",14684,"REBECCA C DUFFIN",1,37949,1,190/190,,,,
8696,"Magistrate Judge - Eddy - Eddy","REP","DIVISION 3",14819,"JIMMY C FOSTER JR",1,5575,1,21/21,,,,
8666,"Magistrate Judge - Valencia - Valencia","DEM","DIVISION 3",14721,"SABRINA L RAEL",1,10641,0.428623217594457,66/66,,,,
8666,"Magistrate Judge - Valencia - Valencia","REP","DIVISION 3",14720,"DESERI ANN SICHLER",1,14185,0.571376782405543,66/66,,,,
8675,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 4",14685,"BRYAN MICHAEL GELECKI",1,37928,1,190/190,,,,
8669,"Magistrate Judge - Lea - Lea","REP","DIVISION 4",14700,"KEITH CLAYTON",1,3282,1,14/14,,,,
8660,"Magistrate Judge - Santa Fe - Santa Fe","DEM","DIVISION 4",14479,"DONITA O SENA",1,53331,1,179/179,,,,
8645,"Magistrate Judge - San Juan - San Juan","DEM","DIVISION 4",14592,"TRUDY M CHASE",1,4338,1,22/22,,,,
8633,"Judge of the Metropolitan Court","DEM","DIVISION 4",14564,"JOSHUA J SANCHEZ",1,145925,1,687/687,,,,
8646,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 5",14593,"ERICH F COLE",1,4444,1,16/16,,,,
8676,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 5",14686,"KENT L WINGENROTH",1,38727,1,190/190,,,,
8677,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 6",14687,"JOEL CANO",1,39129,1,190/190,,,,
8647,"Magistrate Judge - San Juan - San Juan","REP","DIVISION 6",14594,"STACEY D BIEL",1,4404,1,14/14,,,,
8678,"Magistrate Judge - Dona Ana - Dona Ana","DEM","MAGISTRATE COURT DIVISION 7",14688,"G ALEXANDER ROSSARIO",1,37592,1,190/190,,,,
8699,"Magistrate Judge - De Baca - De Baca","DEM","MAGISTRATE DISTRICT 10",14854,"LUCINDA M BASSLER",1,353,0.458441558441558,4/4,,,,
8699,"Magistrate Judge - De Baca - De Baca","REP","MAGISTRATE DISTRICT 10",14853,"JOSEPHINE D CONES",1,417,0.541558441558442,4/4,,,,
8754,"Judge of the Metropolitan Court","DEM","DIVISION 16",14909,"CLAIRE ANN MCDANIEL",1,144952,1,687/687,,,,
8634,"Judge of the Metropolitan Court","DEM","DIVISION 17",14565,"NINA AVIVA SAFIER",1,143870,1,687/687,,,,
8702,"County Clerk - Eddy","REP","",14822,"CARA A COOKE",1,13551,1,54/54,,,,
8703,"County Clerk - Lincoln - Lincoln","REP","",14827,"SHANNAN L HEMPHILL",1,6629,1,29/29,,,,
8746,"County Sheriff - De Baca - De Baca","IND","",14882,"ROBERT C ROYBAL",1,612,1,4/4,,,,
8704,"County Treasurer - Lincoln - Lincoln","REP","",14801,"SHERRIE L HUDDLESTON",1,6547,1,29/29,,,,
8531,"County Commissioner by Commissioner District - Taos - Taos","DEM","DISTRICT 1",14809,"F R BOB ROMERO",1,1899,1,47/47,,,,
8529,"County Commissioner by Commissioner District - Torrance - Torrance","REP","DISTRICT 1",14760,"KEVIN NEIL MCCALL",1,1163,0.682912507339988,22/22,,,,
8529,"County Commissioner by Commissioner District - Torrance - Torrance","IND","DISTRICT 1",14886,"STEPHEN E GARRETT",1,540,0.317087492660012,22/22,,,,
8507,"County Commissioner by Commissioner District - Valencia - Valencia","REP","DISTRICT 1",14726,"GERARD SAIZ",1,4332,1,66/66,,,,
8519,"County Commissioner by Commissioner District - Rio Arriba - Rio Arriba","DEM","DISTRICT 1",14639,"BRANDON M BUSTOS",1,3153,1,48/48,,,,
8489,"County Commissioner by Commissioner District - San Juan - San Juan","DEM","DISTRICT 1",14598,"GLOJEAN B TODACHEENE",1,5762,1,103/103,,,,
8500,"County Commissioner by Commissioner District - San Miguel - San Miguel","DEM","COUNTY COMMISSION DIST 1",14487,"HAROLD MARK GARCIA",1,1370,1,34/34,,,,
8525,"County Commissioner by Commissioner District - Sandoval - Sandoval","DEM","DISTRICT 1",14781,"KATHERINE A BRUCH",1,8730,0.589188094756024,157/157,,,,
8525,"County Commissioner by Commissioner District - Sandoval - Sandoval","REP","DISTRICT 1",14782,"JEANETTE M NOWERS CLARK",1,6087,0.410811905243977,157/157,,,,
8498,"County Commissioner by Commissioner District - Santa Fe - Santa Fe","DEM","DISTRICT 1",14472,"JUSTIN S GREENE",1,10732,1,179/179,,,,
8523,"County Commissioner by Commissioner District - Socorro - Socorro","DEM","DISTRICT 1",14771,"JOE R GONZALES",1,799,1,27/27,,,,
8502,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","DEM","DISTRICT 1",14571,"BARBARA CHRISTINE BACA",1,31670,0.622665251071527,687/687,,,,
8502,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","REP","DISTRICT 1",14570,"MICHAELA M CHAVEZ",1,19192,0.377334748928473,687/687,,,,
8487,"County Commissioner by Commissioner District - Chaves - Chaves","REP","DISTRICT 1",14443,"DARA DANA",1,2187,1,65/65,,,,
8521,"County Commissioner by Commissioner District - Cibola - Cibola","REP","DISTRICT 1",14656,"RICHARD S COOP",1,221,0.193520140105079,30/30,,,,
8521,"County Commissioner by Commissioner District - Cibola - Cibola","DEM","DISTRICT 1",14655,"CHRISTINE THERESA LOWERY",1,921,0.806479859894921,30/30,,,,
8515,"County Commissioner by Commissioner District - Colfax - Colfax","DEM","DISTRICT 1",14663,"KERRY D MEDINA",1,614,0.405816259087905,21/21,,,,
8515,"County Commissioner by Commissioner District - Colfax - Colfax","REP","DISTRICT 1",14664,"SI S TRUJILLO",1,899,0.594183740912095,21/21,,,,
8504,"County Commissioner by Commissioner District - Curry - Curry","DEM","DISTRICT 1",14579,"FIDEL M MADRID",1,788,1,43/43,,,,
8539,"County Commissioner by Commissioner District - De Baca - De Baca","REP","DISTRICT 1",14851,"BECKY S HARRIS",1,611,1,4/4,,,,
8509,"County Commissioner by Commissioner District - Dona Ana - Dona Ana","DEM","DISTRICT 1",14689,"CHRISTOPHER SCHALJO-HERNANDEZ",1,8608,1,190/190,,,,
8534,"County Commissioner by Commissioner District - Eddy - Eddy","REP","DISTRICT 1",14820,"ERNEST B CARLSON",1,2196,1,54/54,,,,
8496,"County Commissioner by Commissioner District - Grant - Grant","DEM","DISTRICT 1",14621,"CHRIS M PONCE",1,1573,1,39/39,,,,
8513,"County Commissioner by Commissioner District - Guadalupe - Guadalupe","DEM","DISTRICT 1",14710,"RICKY ALEX CHAVEZ",1,1360,1,5/5,,,,
8527,"County Commissioner by Commissioner District - Luna - Luna","DEM","DISTRICT 1",14744,"RAY J TREJO",1,757,0.516019086571234,18/18,,,,
8527,"County Commissioner by Commissioner District - Luna - Luna","REP","DISTRICT 1",14743,"BARBARA REEDY",1,710,0.483980913428766,18/18,,,,
8494,"County Commissioner by Commissioner District - McKinley - McKinley","DEM","DISTRICT 1",14901,"DANIELLE NOTAH",1,5854,1,71/71,,,,
8517,"County Commissioner by Commissioner District - Otero - Otero","REP","DISTRICT 1",14668,"GERALD R MATHERLY",1,3397,1,66/66,,,,
8518,"County Commissioner by Commissioner District - Otero - Otero","DEM","DISTRICT 2",14670,"STEPHANIE L DUBOIS",1,1898,0.367544539116964,66/66,,,,
8518,"County Commissioner by Commissioner District - Otero - Otero","REP","DISTRICT 2",14669,"AMY A BARELA",1,3266,0.632455460883036,66/66,,,,
8495,"County Commissioner by Commissioner District - McKinley - McKinley","DEM","DISTRICT 2",14609,"WALT EDDY",1,4116,1,71/71,,,,
8528,"County Commissioner by Commissioner District - Luna - Luna","REP","DISTRICT 2",14746,"COLETTE M CHANDLER",1,1231,0.551770506499328,18/18,,,,
8528,"County Commissioner by Commissioner District - Luna - Luna","LIB","DISTRICT 2",14745,"REBECCA L LESCOMBES",1,1000,0.448229493500672,18/18,,,,
8528,"County Commissioner by Commissioner District - Luna - Luna","REP","DISTRICT 2",14880,"SUSAN R SCHIFFNER (write in)",1,0,0,18/18,,,,
8514,"County Commissioner by Commissioner District - Guadalupe - Guadalupe","DEM","DISTRICT 2",14711,"RANDAL W BROWN",1,1284,1,5/5,,,,
8511,"County Commissioner by Commissioner District - Lea - Lea","REP","DISTRICT 2",14705,"BRADLEY D WEBER",1,3115,1,55/55,,,,
8497,"County Commissioner by Commissioner District - Grant - Grant","REP","DISTRICT 2",14623,"ARMANDO D AGUILERA",1,870,0.428360413589365,39/39,,,,
8497,"County Commissioner by Commissioner District - Grant - Grant","DEM","DISTRICT 2",14622,"ELOY H MEDINA",1,1161,0.571639586410635,39/39,,,,
8540,"County Commissioner by Commissioner District - De Baca - De Baca","REP","DISTRICT 2",14852,"MARSHALL S STINNETT",1,532,1,4/4,,,,
8505,"County Commissioner by Commissioner District - Curry - Curry","IND","DISTRICT 2",14873,"THOMAS W MARTIN III",1,1012,0.412724306688418,43/43,,,,
8505,"County Commissioner by Commissioner District - Curry - Curry","REP","DISTRICT 2",14580,"BRADLEY DEAN BENDER",1,1440,0.587275693311582,43/43,,,,
8516,"County Commissioner by Commissioner District - Colfax - Colfax","DEM","DISTRICT 2",14666,"BOBBY LEDOUX",1,591,0.385267275097784,21/21,,,,
8516,"County Commissioner by Commissioner District - Colfax - Colfax","REP","DISTRICT 2",14665,"MARY LOU KERN",1,943,0.614732724902216,21/21,,,,
8490,"County Commissioner by Commissioner District - San Juan - San Juan","REP","DISTRICT 2",14599,"GARY M MCDANIEL",1,4644,0.643302396453802,103/103,,,,
8490,"County Commissioner by Commissioner District - San Juan - San Juan","DEM","DISTRICT 2",14600,"ZAC 'ZACHARIAH' J GEORGE",1,2575,0.356697603546198,103/103,,,,
8520,"County Commissioner by Commissioner District - Rio Arriba - Rio Arriba","DEM","DISTRICT 2",14642,"ALEX M NARANJO",1,2483,1,48/48,,,,
8520,"County Commissioner by Commissioner District - Rio Arriba - Rio Arriba","DEM","DISTRICT 2",14887,"DALE T SALAZAR (write in)",1,0,0,48/48,,,,
8530,"County Commissioner by Commissioner District - Torrance - Torrance","IND","DISTRICT 2",14861,"LEANNE M TAPIA",1,479,0.337799717912553,22/22,,,,
8530,"County Commissioner by Commissioner District - Torrance - Torrance","REP","DISTRICT 2",14761,"RYAN S SCHWEBACH",1,939,0.662200282087447,22/22,,,,
8532,"County Commissioner by Commissioner District - Taos - Taos","DEM","DISTRICT 2",14810,"MIGUEL ALFONSO ROMERO JR",1,1884,1,47/47,,,,
8538,"County Commissioner by Commissioner District - Lincoln - Lincoln","REP","DISTRICT 2",14847,"SAMANTHA J MENDEZ",1,1006,1,29/29,,,,
8508,"County Commissioner by Commissioner District - Valencia - Valencia","DEM","DISTRICT 3",14727,"SABRINA MARIE SWEENEY",1,2293,0.477111943404078,66/66,,,,
8508,"County Commissioner by Commissioner District - Valencia - Valencia","REP","DISTRICT 3",14728,"MORRIS R SPARKMAN",1,2513,0.522888056595922,66/66,,,,
8491,"County Commissioner by Commissioner District - Roosevelt - Roosevelt","REP","DISTRICT 3",14605,"ROY L CRISWELL",1,890,1,21/21,,,,
8501,"County Commissioner by Commissioner District - San Miguel - San Miguel","DEM","COUNTY COMMISSION DIST 3",14488,"MAX O TRUJILLO JR",1,1515,1,34/34,,,,
8524,"County Commissioner by Commissioner District - Socorro - Socorro","DEM","DISTRICT 3",14772,"JOHN J AGUILAR",1,886,1,27/27,,,,
8499,"County Commissioner by Commissioner District - Santa Fe - Santa Fe","DEM","DISTRICT 3",14473,"CAMILLA M BUSTAMANTE",1,7245,1,179/179,,,,
8526,"County Commissioner by Commissioner District - Sandoval - Sandoval","REP","DISTRICT 3",14784,"MICHAEL MEEK",1,7569,0.540642857142857,157/157,,,,
8526,"County Commissioner by Commissioner District - Sandoval - Sandoval","DEM","DISTRICT 3",14783,"GREGORY DEFOREST BENNETT",1,6431,0.459357142857143,157/157,,,,
8522,"County Commissioner by Commissioner District - Cibola - Cibola","DEM","DISTRICT 3",14658,"RALPH A LUCERO",1,945,0.642857142857143,30/30,,,,
8522,"County Commissioner by Commissioner District - Cibola - Cibola","REP","DISTRICT 3",14657,"MARTIN W HICKS",1,525,0.357142857142857,30/30,,,,
8506,"County Commissioner by Commissioner District - Curry - Curry","REP","DISTRICT 3",14581,"DUSTY W LEATHERWOOD",1,1787,1,43/43,,,,
8510,"County Commissioner by Commissioner District - Dona Ana - Dona Ana","REP","DISTRICT 3",14690,"PATRICIA SUSAN KIMBLE",1,5234,0.446168272099565,190/190,,,,
8510,"County Commissioner by Commissioner District - Dona Ana - Dona Ana","DEM","DISTRICT 3",14691,"SHANNON DALE REYNOLDS",1,6497,0.553831727900435,190/190,,,,
8512,"County Commissioner by Commissioner District - Lea - Lea","REP","DISTRICT 3",14706,"GARY G EIDSON",1,2822,1,55/55,,,,
8536,"County Commissioner by Commissioner District - Lincoln - Lincoln","REP","DISTRICT 4",14830,"LORRI K MCKNIGHT",1,1519,1,29/29,,,,
8535,"County Commissioner by Commissioner District - Eddy - Eddy","REP","DISTRICT 4",14821,"JAMES WILLIAM BOWEN III",1,3370,1,54/54,,,,
8492,"County Commissioner by Commissioner District - Roosevelt - Roosevelt","REP","DISTRICT 4",14606,"TINA M DIXON",1,563,1,21/21,,,,
8493,"County Commissioner by Commissioner District - Roosevelt - Roosevelt","REP","DISTRICT 5",14607,"PAUL E GRIDER",1,897,1,21/21,,,,
8533,"County Commissioner by Commissioner District - Taos - Taos","DEM","DISTRICT 5",14815,"RONALD J MASCARENAS",1,2003,1,47/47,,,,
8537,"County Commissioner by Commissioner District - Lincoln - Lincoln","REP","DISTRICT 5",14837,"MARK G FISCHER",1,906,0.780361757105943,29/29,,,,
8537,"County Commissioner by Commissioner District - Lincoln - Lincoln","IND","DISTRICT 5",14876,"JAMES J SPIRI SR",1,255,0.219638242894057,29/29,,,,
8488,"County Commissioner by Commissioner District - Chaves - Chaves","REP","DISTRICT 5",14444,"MICHAEL JACK PERRY",1,2468,1,65/65,,,,
8503,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","REP","DISTRICT 5",14572,"JUDY K YOUNG",1,26210,0.460123237891263,687/687,,,,
8503,"County Commissioner by Commissioner District - Bernalillo - Bernalillo","DEM","DISTRICT 5",14573,"ERIC OLIVAS",1,30753,0.539876762108737,687/687,,,,
8723,"County Commissioner At Large Position 1 - Harding","DEM","",14454,"PABLO TRUJILLO",1,292,1,3/3,,,,
8724,"County Commissioner At Large Position 1 - Catron","REP","",14450,"BUSTER FLOYD GREEN",1,1455,0.741590214067278,9/9,,,,
8724,"County Commissioner At Large Position 1 - Catron","DEM","",14451,"RAE D TOWNER",1,507,0.258409785932722,9/9,,,,
8725,"County Commissioner At Large Position 1 - Union","REP","",14465,"LLOYD W MILLER",1,884,0.614742698191933,6/6,,,,
8725,"County Commissioner At Large Position 1 - Union","IND","",14881,"JOE ALLEN REESER",1,554,0.385257301808067,6/6,,,,
8727,"County Commissioner At Large Position 1 - Hidalgo - Hidalgo","REP","",14803,"JOEL A EDWARDS",1,849,0.528971962616822,6/6,,,,
8727,"County Commissioner At Large Position 1 - Hidalgo - Hidalgo","DEM","",14802,"ANTHONY J MORA",1,756,0.471028037383178,6/6,,,,
8728,"County Commissioner At Large Position 1 - Mora - Mora","REP","",14799,"JOSEPH T GRIEGO",1,931,0.385347682119205,11/11,,,,
8728,"County Commissioner At Large Position 1 - Mora - Mora","DEM","",14800,"VERONICA SERNA",1,1485,0.614652317880795,11/11,,,,
8726,"County Commissioner At Large Position 1 - Sierra - Sierra","REP","",14828,"JAMES E PAXON JR",1,3507,1,12/12,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","REP","",14759,"SHARON L DRY",4,3748,0.108355015900549,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","REP","",14757,"REGINALD THOMAS PAGE JR",4,2930,0.084706562590344,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","REP","",14758,"GARY LANE STRADLING",4,3548,0.102572997976294,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14755,"SUZIE HAVEMANN",4,5404,0.156230124313385,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","LIB","",14754,"JAMES CURTIS WERNICKE JR",4,3548,0.102572997976294,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14753,"MELANEE M HAND",4,5067,0.146487424111015,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14756,"THERESA A CULL",4,5274,0.152471812662619,23/23,,,,
8729,"County Commissioner At Large Position 1 - Los Alamos","DEM","",14752,"RANDALL T RYTI",4,5071,0.1466030644695,23/23,,,,
8733,"County Commissioner At Large Position 2 - Union","REP","",14466,"CLAYTON F KIESLING",1,1300,1,6/6,,,,
8734,"County Commissioner At Large Position 2 - Catron","REP","",14452,"AUDREY H MCQUEEN",1,1525,1,9/9,,,,
8735,"County Commissioner At Large Position 2 - Harding","DEM","",14456,"MICHAEL E LEWIS",1,235,0.580246913580247,3/3,,,,
8735,"County Commissioner At Large Position 2 - Harding","REP","",14455,"JAMES EDWARD HERRON",1,170,0.419753086419753,3/3,,,,
8730,"County Commissioner At Large Position 2 - Hidalgo - Hidalgo","DEM","",14807,"CAESAR G ALVAREZ",1,371,0.240129449838188,6/6,,,,
8730,"County Commissioner At Large Position 2 - Hidalgo - Hidalgo","REP","",14806,"KELLY R PETERSON",1,840,0.54368932038835,6/6,,,,
8730,"County Commissioner At Large Position 2 - Hidalgo - Hidalgo","IND","",14874,"VANESSA S HAYNES",1,334,0.216181229773463,6/6,,,,
8731,"County Commissioner At Large Position 2 - Mora - Mora","DEM","",14829,"GEORGE A TRUJILLO",1,1306,1,11/11,,,,
8731,"County Commissioner At Large Position 2 - Mora - Mora","REP","",14890,"APRIL S BENTON (write in)",1,0,0,11/11,,,,
8732,"County Commissioner At Large Position 2 - Sierra - Sierra","REP","",14832,"TRAVIS L DAY",1,3525,1,12/12,,,,
8736,"County Commissioner At Large Position 3 - Quay","DEM","",14804,"TOMMY WALLACE",1,997,0.334563758389262,12/12,,,,
8736,"County Commissioner At Large Position 3 - Quay","REP","",14805,"BRIAN DALE FORTNER",1,1983,0.665436241610738,12/12,,,,
8750,"County Commissioner At Large Position 3 - Union","DEM","",14906,"FRANKIE J ARAGON",1,477,0.320995962314939,6/6,,,,
8750,"County Commissioner At Large Position 3 - Union","REP","",14902,"WEATHERLY CARR VINCENT",1,1009,0.679004037685061,6/6,,,,
8601,"County Sheriff - Hidalgo - Hidalgo","REP","",14824,"WILLIAM EUGENE CHADBORN JR",1,817,0.505882352941176,6/6,,,,
8601,"County Sheriff - Hidalgo - Hidalgo","DEM","",14825,"RODNEY RAY PLOWMAN",1,729,0.451393188854489,6/6,,,,
8601,"County Sheriff - Hidalgo - Hidalgo","IND","",14877,"MORGAN L O'DONNELL JR",1,69,0.0427244582043344,6/6,,,,
8602,"County Sheriff - Mora - Mora","DEM","",14858,"TIMOTHY RAY MARQUEZ (write in)",1,0,0,11/11,,,,
8602,"County Sheriff - Mora - Mora","DEM","",14838,"AMERICK PADILLA",1,1465,0.745167853509664,11/11,,,,
8602,"County Sheriff - Mora - Mora","REP","",14839,"MANUEL J MARTINEZ",1,501,0.254832146490336,11/11,,,,
8600,"County Sheriff - Sierra - Sierra","DEM","",14812,"MICHAEL K LANFORD",1,2012,0.416649409815697,12/12,,,,
8600,"County Sheriff - Sierra - Sierra","REP","",14811,"JOSHUA D BAKER",1,2817,0.583350590184303,12/12,,,,
8573,"County Sheriff - Harding","REP","",14459,"PEDRO LORENZO BOLIN",1,340,1,3/3,,,,
8574,"County Sheriff - Chaves","REP","",14440,"MIKE HERRINGTON",1,13450,1,65/65,,,,
8575,"County Sheriff - Catron","REP","",14448,"KEITH SHANNON HUGHES",1,1493,1,9/9,,,,
8576,"County Sheriff - Roosevelt","REP","",14604,"JAVIER SANCHEZ",1,3900,1,21/21,,,,
8577,"County Sheriff - San Juan","REP","",14595,"R SHANE FERRARI",1,31883,1,103/103,,,,
8578,"County Sheriff - McKinley","REP","",14612,"ELRENO C HENIO",1,6102,0.329784359293088,71/71,,,,
8578,"County Sheriff - McKinley","DEM","",14611,"JAMES MAIORANO III",1,12401,0.670215640706912,71/71,,,,
8579,"County Sheriff - Grant","DEM","",14619,"RAUL D VILLANUEVA",1,5501,0.683863749378419,39/39,,,,
8579,"County Sheriff - Grant","DEM","",14860,"MANUEL JOSEPH MALDONADO (write in)",1,0,0,39/39,,,,
8579,"County Sheriff - Grant","IND","",14888,"JIM LEE",1,2543,0.316136250621581,39/39,,,,
8580,"County Sheriff - Union","REP","",14463,"CURTIS SKAGGS",1,1350,1,6/6,,,,
8581,"County Sheriff - Quay","REP","",14469,"DENNIS VICTOR GARCIA",1,2572,1,12/12,,,,
8582,"County Sheriff - Santa Fe","DEM","",14474,"ADAN MENDOZA",1,53694,1,179/179,,,,
8583,"County Sheriff - San Miguel","DEM","",14489,"CHRISTOPHER L LOPEZ",1,7538,1,34/34,,,,
8584,"County Sheriff - Curry","REP","",14577,"MICHAEL D REEVES",1,8428,1,43/43,,,,
8585,"County Sheriff - Bernalillo","REP","",14566,"PAUL A PACHECO",1,97592,0.416760616309658,687/687,,,,
8585,"County Sheriff - Bernalillo","DEM","",14567,"JOHN D ALLEN",1,126656,0.540876635577876,687/687,,,,
8585,"County Sheriff - Bernalillo","LIB","",14568,"KAELAN ASHBY DREYER",1,9920,0.0423627481124663,687/687,,,,
8586,"County Sheriff - Dona Ana","DEM","",14694,"KIM KRISTINE STEWART",1,30729,0.544406058995482,190/190,,,,
8586,"County Sheriff - Dona Ana","REP","",14695,"BYRON N HOLLISTER",1,25716,0.455593941004518,190/190,,,,
8587,"County Sheriff - Lea","REP","",14702,"COREY M HELTON",1,12345,1,55/55,,,,
8588,"County Sheriff - Guadalupe","IND","",14871,"JASON LEE GAGE",1,372,0.216530849825378,5/5,,,,
8588,"County Sheriff - Guadalupe","DEM","",14708,"LORENZO J MATA",1,1346,0.783469150174622,5/5,,,,
8589,"County Sheriff - Colfax","DEM","",14661,"LEONARD M BACA JR",1,3414,1,21/21,,,,
8590,"County Sheriff - Cibola","DEM","",14653,"LARRY D DIAZ",1,3849,0.586380255941499,30/30,,,,
8590,"County Sheriff - Cibola","REP","",14652,"WESLEY WAYNE MALLERY",1,2715,0.413619744058501,30/30,,,,
8591,"County Sheriff - Otero","REP","",14627,"DAVID BLACK",1,13594,1,66/66,,,,
8592,"County Sheriff - Los Alamos","DEM","",14638,"JASON WARDLOW-HERRERA",1,5903,0.636030600150846,23/23,,,,
8592,"County Sheriff - Los Alamos","LIB","",14637,"CHRIS LUCHINI",1,3378,0.363969399849154,23/23,,,,
8593,"County Sheriff - Rio Arriba","DEM","",14645,"BILLY A MERRIFIELD",1,9305,1,48/48,,,,
8594,"County Sheriff - Taos","DEM","",14794,"STEVE MIERA JR",1,10575,1,47/47,,,,
8595,"County Sheriff - Sandoval","DEM","",14787,"JESSE JAMES CASAUS",1,31267,0.529976100479685,157/157,,,,
8595,"County Sheriff - Sandoval","REP","",14786,"DARRELL K ELDER",1,27730,0.470023899520315,157/157,,,,
8596,"County Sheriff - Valencia","REP","",14722,"DENISE A VIGIL",1,14730,0.588564350501458,66/66,,,,
8596,"County Sheriff - Valencia","DEM","",14723,"RODNEY JONES",1,10297,0.411435649498542,66/66,,,,
8597,"County Sheriff - Luna","REP","",14748,"MIKE EBY",1,3090,0.533310321021747,18/18,,,,
8597,"County Sheriff - Luna","DEM","",14747,"KELLY D GANNAWAY",1,2704,0.466689678978253,18/18,,,,
8598,"County Sheriff - Socorro","DEM","",14769,"DEMECIO V SILVA",1,2277,0.378931602596106,27/27,,,,
8598,"County Sheriff - Socorro","REP","",14768,"LEE POLO ARMIJO",1,3732,0.621068397403894,27/27,,,,
8599,"County Sheriff - Torrance","REP","",14764,"DAVID E FRAZEE",1,4148,1,22/22,,,,
8541,"County Assessor - De Baca","REP","",14849,"BRANDI L FOSTER",1,632,1,4/4,,,,
8545,"County Assessor - Eddy","REP","",14823,"RHONDA E HATCH",1,13530,1,54/54,,,,
8547,"County Assessor - Valencia","REP","",14725,"CELIA DAWN DITTMAIER",1,13395,0.539294629197198,66/66,,,,
8547,"County Assessor - Valencia","DEM","",14724,"BEVERLY DOMINGUEZ ROMERO",1,11443,0.460705370802802,66/66,,,,
8548,"County Assessor - Torrance","REP","",14765,"JESUS M LUCERO",1,4133,1,22/22,,,,
8549,"County Assessor - Socorro","REP","",14770,"JULIE M GRIEGO",1,4339,1,27/27,,,,
